,alignment position,genomic position,edited or not,positional entropy,average score difference
Pl_psaB,125,93,0,0.95,0
Pl_psaB,126,94,1,0.95,0.10
Pl_psaB,127,95,0,0.80,0
Pl_psaB,128,96,0,0.52,0
Pl_psaB,129,97,1,0.95,-0.97
Pl_psaB,130,98,0,0.51,0
Pl_psaB,131,99,0,0.80,0
Pl_psaB,132,100,1,0.95,1.00
Pl_psaB,133,101,0,0.95,0
Pl_psaB,134,102,0,0.74,0
Pl_psaB,135,103,0,0.64,0
Pl_psaB,136,104,0,0.71,0
Pl_psaB,137,105,0,0.67,0
Pl_psaB,138,106,0,0.55,0
Pl_psaB,139,107,0,0.39,0
Pl_psaB,140,108,1,0.69,-0.27
Pl_psaB,141,109,1,0.97,0.00
Pl_psaB,142,110,0,0.79,0
Pl_psaB,143,111,1,0.82,0.00
Pl_psaB,144,112,0,0.86,0
Pl_psaB,145,113,0,0.64,0
Pl_psaB,146,114,0,0.61,0
Pl_psaB,147,115,0,0.97,0
Pl_psaB,148,116,0,0.97,0
Pl_psaB,149,117,0,0.87,0
Pl_psaB,150,118,0,1.00,0
Pl_psaB,151,119,0,0.72,0
Pl_psaB,152,120,0,1.00,0
Pl_psaB,153,121,0,0.95,0
Pl_psaB,154,122,0,0.95,0
Pl_psaB,155,123,0,1.00,0
Pl_psaB,156,124,0,0.87,0
Pl_psaB,157,125,0,1.00,0
Pl_psaB,158,126,0,0.69,0
Pl_psaB,159,127,1,0.95,6.80
Pl_psaB,160,128,0,0.79,0
Pl_psaB,161,129,0,0.95,0
Pl_psaB,162,130,0,0.43,0
Pl_psaB,163,131,0,0.76,0
Pl_psaB,164,132,1,0.95,1.00
Pl_psaB,165,133,0,0.95,0
Pl_psaB,166,134,0,0.26,0
Pl_psaB,167,135,0,0.87,0
Pl_psaB,168,136,0,0.73,0
Pl_psaB,169,137,0,0.69,0
Pl_psaB,170,138,1,0.73,-3.40
Pl_psaB,171,139,0,1.00,0
Pl_psaB,172,140,0,0.71,0
Pl_psaB,173,141,0,0.41,0
Pl_psaB,174,142,0,0.78,0
Pl_psaB,175,143,0,0.80,0
Pl_psaB,176,144,0,0.52,0
Pl_psaB,177,145,0,0.59,0
Pl_psaB,178,146,0,0.59,0
Pl_psaB,179,147,0,1.00,0
Pl_psaB,180,148,0,0.75,0
Pl_psaB,181,149,1,0.86,-0.97
Pl_psaB,182,150,0,0.92,0
Pl_psaB,183,151,1,0.87,0.00
Pl_psaB,184,152,0,1.00,0
Pl_psaB,185,153,0,0.90,0
Pl_psaB,186,154,0,0.95,0
Pl_psaB,187,155,0,0.95,0
Pl_psaB,189,156,0,0.74,0
Pl_psaB,190,157,0,0.89,0
Pl_psaB,191,158,0,0.55,0
Pl_psaB,192,159,1,1.00,1.00
Pl_psaB,193,160,0,0.59,0
Pl_psaB,194,161,0,0.74,0
Pl_psaB,195,162,0,0.72,0
Pl_psaB,196,163,0,0.90,0
Pl_psaB,216,183,0,0.95,0
Pl_psaB,217,184,0,0.92,0
Pl_psaB,218,185,0,0.82,0
Pl_psaB,219,186,0,0.82,0
Pl_psaB,220,187,1,0.97,-1.93
Pl_psaB,221,188,1,0.92,-0.13
Pl_psaB,222,189,0,0.97,0
Pl_psaB,223,190,0,0.92,0
Pl_psaB,224,191,1,0.97,4.83
Pl_psaB,225,192,0,0.97,0
Pl_psaB,226,193,0,0.95,0
Pl_psaB,227,194,0,0.90,0
Pl_psaB,228,195,0,0.74,0
Pl_psaB,229,196,0,1.00,0
Pl_psaB,230,197,0,1.00,0
Pl_psaB,231,198,1,0.84,4.80
Pl_psaB,232,199,1,0.95,5.77
Pl_psaB,233,200,0,0.74,0
Pl_psaB,234,201,0,1.00,0
Pl_psaB,237,202,0,1.00,0
Pl_psaB,238,203,1,0.87,0.93
Pl_psaB,239,204,0,0.95,0
Pl_psaB,240,205,0,1.00,0
Pl_psaB,241,206,0,0.75,0
Pl_psaB,242,207,0,0.92,0
Pl_psaB,243,208,0,1.00,0
Pl_psaB,244,209,0,0.87,0
Pl_psaB,245,210,1,0.82,0.53
Pl_psaB,246,211,0,0.95,0
Pl_psaB,247,212,0,0.84,0
Pl_psaB,248,213,0,1.00,0
Pl_psaB,249,214,1,0.92,-0.97
Pl_psaB,250,215,0,0.97,0
Pl_psaB,252,216,0,0.74,0
Pl_psaB,253,217,1,0.86,2.90
Pl_psaB,254,218,1,0.97,3.87
Pl_psaB,255,219,0,0.97,0
Pl_psaB,256,220,0,0.58,0
Pl_psaB,261,221,0,0.74,0
Pl_psaB,262,222,0,0.97,0
Pl_psaB,263,223,0,0.97,0
Pl_psaB,264,224,0,0.71,0
Pl_psaB,265,225,1,0.46,3.70
Pl_psaB,266,226,1,0.71,2.13
Pl_psaB,267,227,0,0.60,0
Pl_psaB,268,228,1,1.00,10.00
Pl_psaB,269,229,0,0.90,0
Pl_psaB,270,230,1,0.95,7.67
Pl_psaB,271,231,0,0.53,0
Pl_psaB,272,232,0,0.95,0
Pl_psaB,273,233,0,1.00,0
Pl_psaB,274,234,0,0.46,0
Pl_psaB,275,235,1,0.95,7.63
Pl_psaB,276,236,0,0.84,0
Pl_psaB,277,237,0,0.85,0
Pl_psaB,278,238,0,0.50,0
Pl_psaB,293,239,0,0.97,0
Pl_psaB,294,240,1,0.71,3.53
Pl_psaB,299,241,0,0.97,0
Pl_psaB,300,242,1,0.42,2.03
Pl_psaB,301,243,1,0.52,-0.97
Pl_psaB,302,244,0,0.97,0
Pl_psaB,303,245,1,0.79,-3.03
Pl_psaB,304,246,0,0.48,0
Pl_psaB,305,247,0,0.79,0
Pl_psaB,323,248,0,0.95,0
Pl_psaB,324,249,0,1.00,0
Pl_psaB,325,250,0,1.00,0
Pl_psaB,326,251,0,0.92,0
Pl_psaB,327,252,0,0.87,0
Pl_psaB,328,253,0,1.00,0
Pl_psaB,329,254,0,1.00,0
Pl_psaB,330,255,0,0.95,0
Pl_psaB,331,256,0,0.85,0
Pl_psaB,332,257,0,0.95,0
Pl_psaB,333,258,0,0.90,0
Pl_psaB,334,259,0,0.83,0
Pl_psaB,335,260,1,0.92,1.00
Pl_psaB,336,261,0,0.85,0
Pl_psaB,337,262,0,0.83,0
Pl_psaB,338,263,0,0.95,0
Pl_psaB,339,264,1,0.95,-0.07
Pl_psaB,340,265,1,0.87,4.33
Pl_psaB,341,266,0,1.00,0
Pl_psaB,342,267,0,0.71,0
Pl_psaB,343,268,0,1.00,0
Pl_psaB,344,269,0,1.00,0
Pl_psaB,345,270,0,1.00,0
Pl_psaB,346,271,0,0.92,0
Pl_psaB,347,272,0,0.95,0
Pl_psaB,348,273,1,1.00,3.00
Pl_psaB,349,274,0,0.95,0
Pl_psaB,350,275,0,0.85,0
Pl_psaB,351,276,0,0.76,0
Pl_psaB,352,277,0,0.68,0
Pl_psaB,353,278,0,0.90,0
Pl_psaB,354,279,1,0.84,0.93
Pl_psaB,355,280,0,0.60,0
Pl_psaB,356,281,0,0.95,0
Pl_psaB,357,282,0,0.95,0
Pl_psaB,358,283,0,0.95,0
Pl_psaB,359,284,0,0.90,0
Pl_psaB,360,285,0,0.95,0
Pl_psaB,361,286,0,0.92,0
Pl_psaB,363,288,0,0.95,0
Pl_psaB,364,289,0,0.95,0
Pl_psaB,365,290,1,0.73,-0.47
Pl_psaB,366,291,0,0.70,0
Pl_psaB,367,292,0,0.81,0
Pl_psaB,368,293,0,0.95,0
Pl_psaB,369,294,0,0.95,0
Pl_psaB,370,295,1,0.69,-0.23
Pl_psaB,371,296,0,0.66,0
Pl_psaB,372,297,0,0.92,0
Pl_psaB,373,298,0,0.64,0
Pl_psaB,374,299,0,0.89,0
Pl_psaB,388,304,0,0.97,0
Pl_psaB,389,305,0,0.97,0
Pl_psaB,390,306,1,0.50,-1.70
Pl_psaB,391,307,0,0.97,0
Pl_psaB,392,308,1,0.86,-1.93
Pl_psaB,393,309,0,0.78,0
Pl_psaB,394,310,0,0.68,0
Pl_psaB,395,311,0,0.97,0
Pl_psaB,396,312,1,0.74,0.70
Pl_psaB,397,313,0,0.80,0
Pl_psaB,398,314,1,0.77,1.07
Pl_psaB,399,315,0,1.00,0
Pl_psaB,400,316,0,0.87,0
Pl_psaB,401,317,0,1.00,0
Pl_psaB,402,318,0,0.65,0
Pl_psaB,403,319,0,0.95,0
Pl_psaB,404,320,0,1.00,0
Pl_psaB,405,321,0,0.90,0
Pl_psaB,406,322,0,0.90,0
Pl_psaB,407,323,0,0.95,0
Pl_psaB,408,324,0,1.00,0
Pl_psaB,409,325,0,0.95,0
Pl_psaB,410,326,0,0.67,0
Pl_psaB,411,327,0,0.82,0
Pl_psaB,412,328,0,0.95,0
Pl_psaB,413,329,1,0.87,0.93
Pl_psaB,414,330,0,0.64,0
Pl_psaB,415,331,0,0.95,0
Pl_psaB,416,332,0,1.00,0
Pl_psaB,417,333,0,1.00,0
Pl_psaB,418,334,0,0.73,0
Pl_psaB,419,335,0,1.00,0
Pl_psaB,420,336,0,1.00,0
Pl_psaB,421,337,1,0.95,9.73
Pl_psaB,422,338,1,0.90,-2.00
Pl_psaB,423,339,0,1.00,0
Pl_psaB,424,340,0,0.80,0
Pl_psaB,425,341,0,0.65,0
Pl_psaB,426,342,1,0.84,0.10
Pl_psaB,427,343,0,0.67,0
Pl_psaB,428,344,0,0.95,0
Pl_psaB,429,345,0,0.87,0
Pl_psaB,430,346,0,0.87,0
Pl_psaB,431,347,0,0.61,0
Pl_psaB,432,348,0,0.78,0
Pl_psaB,433,349,0,0.58,0
Pl_psaB,434,350,0,0.95,0
Pl_psaB,435,351,0,0.75,0
Pl_psaB,436,352,0,0.70,0
Pl_psaB,437,353,0,1.00,0
Pl_psaB,438,354,0,0.82,0
Pl_psaB,439,355,0,0.84,0
Pl_psaB,440,356,0,0.92,0
Pl_psaB,441,357,0,1.00,0
Pl_psaB,442,358,0,1.00,0
Pl_psaB,443,359,0,0.90,0
Pl_psaB,444,360,0,1.00,0
Pl_psaB,445,361,0,1.00,0
Pl_psaB,446,362,0,1.00,0
Pl_psaB,447,363,0,1.00,0
Pl_psaB,448,364,0,1.00,0
Pl_psaB,449,365,0,0.95,0
Pl_psaB,450,366,0,0.95,0
Pl_psaB,451,367,0,0.95,0
Pl_psaB,452,368,0,0.87,0
Pl_psaB,453,369,0,0.90,0
Pl_psaB,454,370,1,0.72,-1.40
Pl_psaB,455,371,1,1.00,8.00
Pl_psaB,456,372,1,0.95,-0.77
Pl_psaB,457,373,0,1.00,0
Pl_psaB,458,374,1,0.95,3.87
Pl_psaB,459,375,0,1.00,0
Pl_psaB,460,376,1,1.00,2.00
Pl_psaB,461,377,0,0.95,0
Pl_psaB,462,378,0,1.00,0
Pl_psaB,463,379,0,1.00,0
Pl_psaB,464,380,0,0.89,0
Pl_psaB,465,381,0,0.81,0
Pl_psaB,466,382,0,0.95,0
Pl_psaB,467,383,0,1.00,0
Pl_psaB,468,384,0,0.95,0
Pl_psaB,469,385,0,0.82,0
Pl_psaB,470,386,1,0.87,2.03
Pl_psaB,471,387,1,0.82,1.63
Pl_psaB,472,388,0,0.50,0
Pl_psaB,473,389,1,0.97,0.97
Pl_psaB,478,392,1,0.68,2.03
Pl_psaB,479,393,1,0.62,2.33
Pl_psaB,480,394,0,0.95,0
Pl_psaB,481,395,0,0.95,0
Pl_psaB,482,396,0,0.95,0
Pl_psaB,483,397,0,0.90,0
Pl_psaB,484,398,1,0.95,4.93
Pl_psaB,485,399,0,0.80,0
Pl_psaB,486,400,0,0.95,0
Pl_psaB,487,401,0,0.62,0
Pl_psaB,488,402,0,0.95,0
Pl_psaB,489,403,0,1.00,0
Pl_psaB,490,404,0,0.95,0
Pl_psaB,491,405,0,0.92,0
Pl_psaB,492,406,0,0.87,0
Pl_psaB,493,407,1,1.00,1.00
Pl_psaB,494,408,0,1.00,0
Pl_psaB,495,409,0,0.95,0
Pl_psaB,496,410,0,1.00,0
Pl_psaB,497,411,1,1.00,3.00
Pl_psaB,498,412,0,1.00,0
Pl_psaB,499,413,0,0.79,0
Pl_psaB,500,414,0,0.87,0
Pl_psaB,501,415,0,1.00,0
Pl_psaB,502,416,0,1.00,0
Pl_psaB,503,417,0,1.00,0
Pl_psaB,504,418,0,1.00,0
Pl_psaB,505,419,0,1.00,0
Pl_psaB,506,420,0,1.00,0
Pl_psaB,507,421,1,0.95,4.70
Pl_psaB,508,422,0,0.95,0
Pl_psaB,509,423,0,1.00,0
Pl_psaB,510,424,0,0.82,0
Pl_psaB,511,425,0,1.00,0
Pl_psaB,512,426,0,0.73,0
Pl_psaB,513,427,0,1.00,0
Pl_psaB,514,428,0,1.00,0
Pl_psaB,515,429,0,1.00,0
Pl_psaB,516,430,0,0.73,0
Pl_psaB,517,431,0,0.69,0
Pl_psaB,518,432,0,0.62,0
Pl_psaB,519,433,0,1.00,0
Pl_psaB,520,434,0,1.00,0
Pl_psaB,521,435,0,1.00,0
Pl_psaB,522,436,0,0.63,0
Pl_psaB,523,437,1,0.95,9.67
Pl_psaB,524,438,1,0.95,6.90
Pl_psaB,525,439,0,1.00,0
Pl_psaB,526,440,0,1.00,0
Pl_psaB,527,441,0,1.00,0
Pl_psaB,528,442,0,0.95,0
Pl_psaB,529,443,0,0.64,0
Pl_psaB,530,444,0,1.00,0
Pl_psaB,531,445,0,1.00,0
Pl_psaB,532,446,0,0.73,0
Pl_psaB,533,447,0,1.00,0
Pl_psaB,534,448,1,1.00,4.00
Pl_psaB,535,449,0,0.85,0
Pl_psaB,536,450,1,0.67,-0.17
Pl_psaB,537,451,0,1.00,0
Pl_psaB,538,452,0,1.00,0
Pl_psaB,539,453,0,0.84,0
Pl_psaB,540,454,0,0.67,0
Pl_psaB,541,455,0,0.78,0
Pl_psaB,544,456,0,1.00,0
Pl_psaB,545,457,0,0.95,0
Pl_psaB,546,458,1,0.66,-2.50
Pl_psaB,547,459,0,0.64,0
Pl_psaB,548,460,0,1.00,0
Pl_psaB,549,461,0,0.79,0
Pl_psaB,550,462,0,0.92,0
Pl_psaB,581,464,0,0.97,0
Pl_psaB,582,465,0,0.71,0
Pl_psaB,583,466,0,0.59,0
Pl_psaB,584,467,0,0.87,0
Pl_psaB,585,468,0,0.85,0
Pl_psaB,586,469,0,0.95,0
Pl_psaB,587,470,0,0.66,0
Pl_psaB,588,471,0,0.49,0
Pl_psaB,589,472,0,0.63,0
Pl_psaB,590,473,0,0.92,0
Pl_psaB,591,474,0,0.80,0
Pl_psaB,592,475,0,0.90,0
Pl_psaB,593,476,0,1.00,0
Pl_psaB,594,477,1,1.00,2.00
Pl_psaB,595,478,1,0.59,-2.30
Pl_psaB,597,479,0,1.00,0
Pl_psaB,598,480,0,0.95,0
Pl_psaB,599,481,1,0.95,-7.67
Pl_psaB,600,482,0,1.00,0
Pl_psaB,601,483,0,1.00,0
Pl_psaB,602,484,0,1.00,0
Pl_psaB,603,485,0,1.00,0
Pl_psaB,604,486,1,0.89,-4.00
Pl_psaB,605,487,0,1.00,0
Pl_psaB,606,488,0,1.00,0
Pl_psaB,607,489,0,1.00,0
Pl_psaB,608,490,0,1.00,0
Pl_psaB,609,491,0,1.00,0
Pl_psaB,610,492,0,1.00,0
Pl_psaB,611,493,0,0.87,0
Pl_psaB,612,494,0,1.00,0
Pl_psaB,613,495,0,1.00,0
Pl_psaB,614,496,0,0.89,0
Pl_psaB,615,497,0,1.00,0
Pl_psaB,616,498,0,0.79,0
Pl_psaB,617,499,0,1.00,0
Pl_psaB,618,500,0,0.95,0
Pl_psaB,619,501,0,1.00,0
Pl_psaB,620,502,0,0.92,0
Pl_psaB,621,503,0,1.00,0
Pl_psaB,622,504,0,1.00,0
Pl_psaB,623,505,0,1.00,0
Pl_psaB,624,506,0,1.00,0
Pl_psaB,625,507,0,1.00,0
Pl_psaB,626,508,0,0.95,0
Pl_psaB,627,509,1,0.95,7.87
Pl_psaB,628,510,0,1.00,0
Pl_psaB,629,511,0,1.00,0
Pl_psaB,630,512,0,0.95,0
Pl_psaB,631,513,0,1.00,0
Pl_psaB,632,514,0,0.95,0
Pl_psaB,633,515,0,1.00,0
Pl_psaB,634,516,0,1.00,0
Pl_psaB,635,517,0,1.00,0
Pl_psaB,636,518,0,0.90,0
Pl_psaB,637,519,0,0.90,0
Pl_psaB,638,520,1,1.00,4.00
Pl_psaB,639,521,0,1.00,0
Pl_psaB,640,522,0,0.95,0
Pl_psaB,641,523,0,0.90,0
Pl_psaB,642,524,0,1.00,0
Pl_psaB,643,525,0,0.95,0
Pl_psaB,644,526,0,1.00,0
Pl_psaB,645,527,0,1.00,0
Pl_psaB,646,528,0,1.00,0
Pl_psaB,647,529,0,1.00,0
Pl_psaB,648,530,0,1.00,0
Pl_psaB,649,531,0,1.00,0
Pl_psaB,650,532,0,1.00,0
Pl_psaB,651,533,0,1.00,0
Pl_psaB,652,534,0,1.00,0
Pl_psaB,653,535,0,1.00,0
Pl_psaB,654,536,0,1.00,0
Pl_psaB,655,537,0,1.00,0
Pl_psaB,656,538,0,1.00,0
Pl_psaB,657,539,0,0.90,0
Pl_psaB,658,540,0,0.95,0
Pl_psaB,659,541,0,1.00,0
Pl_psaB,660,542,0,0.95,0
Pl_psaB,661,543,0,1.00,0
Pl_psaB,662,544,0,1.00,0
Pl_psaB,663,545,0,1.00,0
Pl_psaB,664,546,0,0.81,0
Pl_psaB,665,547,0,0.70,0
Pl_psaB,666,548,0,1.00,0
Pl_psaB,667,549,0,1.00,0
Pl_psaB,668,550,0,0.90,0
Pl_psaB,669,551,0,0.95,0
Pl_psaB,670,552,0,1.00,0
Pl_psaB,671,553,0,1.00,0
Pl_psaB,672,554,0,0.87,0
Pl_psaB,673,555,0,0.85,0
Pl_psaB,674,556,0,1.00,0
Pl_psaB,675,557,0,0.78,0
Pl_psaB,676,558,0,0.95,0
Pl_psaB,677,559,0,0.95,0
Pl_psaB,678,560,0,1.00,0
Pl_psaB,679,561,0,0.92,0
Pl_psaB,680,562,0,1.00,0
Pl_psaB,681,563,0,1.00,0
Pl_psaB,682,564,0,1.00,0
Pl_psaB,683,565,0,0.95,0
Pl_psaB,684,566,0,0.56,0
Pl_psaB,685,567,0,0.79,0
Pl_psaB,686,568,0,0.69,0
Pl_psaB,688,569,0,0.81,0
Pl_psaB,689,570,1,0.95,2.03
Pl_psaB,690,571,1,0.90,4.53
Pl_psaB,691,572,1,0.48,1.73
Pl_psaB,692,573,1,0.55,2.07
Pl_psaB,693,574,1,0.78,0.93
Pl_psaB,694,575,0,0.95,0
Pl_psaB,695,576,0,0.82,0
Pl_psaB,696,577,0,1.00,0
Pl_psaB,697,578,0,0.95,0
Pl_psaB,698,579,0,1.00,0
Pl_psaB,699,580,0,0.74,0
Pl_psaB,700,581,0,0.95,0
Pl_psaB,701,582,0,0.77,0
Pl_psaB,702,583,0,0.95,0
Pl_psaB,703,584,0,1.00,0
Pl_psaB,704,585,0,1.00,0
Pl_psaB,705,586,0,0.87,0
Pl_psaB,706,587,0,1.00,0
Pl_psaB,707,588,0,1.00,0
Pl_psaB,708,589,0,1.00,0
Pl_psaB,709,590,0,1.00,0
Pl_psaB,710,591,0,1.00,0
Pl_psaB,711,592,0,0.95,0
Pl_psaB,712,593,0,1.00,0
Pl_psaB,713,594,0,0.95,0
Pl_psaB,714,595,0,0.89,0
Pl_psaB,715,596,1,0.76,2.00
Pl_psaB,716,597,0,1.00,0
Pl_psaB,717,598,0,0.95,0
Pl_psaB,718,599,1,0.95,-0.97
Pl_psaB,719,600,0,1.00,0
Pl_psaB,720,601,0,1.00,0
Pl_psaB,721,602,1,0.95,-4.67
Pl_psaB,722,603,0,0.84,0
Pl_psaB,723,604,0,0.60,0
Pl_psaB,724,605,0,1.00,0
Pl_psaB,725,606,0,0.84,0
Pl_psaB,726,607,0,1.00,0
Pl_psaB,727,608,0,0.63,0
Pl_psaB,728,609,0,0.82,0
Pl_psaB,729,610,0,0.81,0
Pl_psaB,730,611,0,1.00,0
Pl_psaB,731,612,0,1.00,0
Pl_psaB,732,613,1,0.85,3.33
Pl_psaB,733,614,0,1.00,0
Pl_psaB,734,615,0,0.85,0
Pl_psaB,735,616,0,1.00,0
Pl_psaB,736,617,0,1.00,0
Pl_psaB,737,618,0,0.92,0
Pl_psaB,738,619,0,0.89,0
Pl_psaB,739,620,0,1.00,0
Pl_psaB,740,621,0,1.00,0
Pl_psaB,741,622,0,0.73,0
Pl_psaB,742,623,0,0.92,0
Pl_psaB,743,624,0,1.00,0
Pl_psaB,744,625,0,1.00,0
Pl_psaB,745,626,0,1.00,0
Pl_psaB,746,627,0,1.00,0
Pl_psaB,747,628,0,1.00,0
Pl_psaB,748,629,0,1.00,0
Pl_psaB,749,630,0,1.00,0
Pl_psaB,750,631,0,1.00,0
Pl_psaB,751,632,0,1.00,0
Pl_psaB,752,633,0,1.00,0
Pl_psaB,753,634,0,1.00,0
Pl_psaB,754,635,0,1.00,0
Pl_psaB,755,636,0,1.00,0
Pl_psaB,756,637,0,1.00,0
Pl_psaB,757,638,0,1.00,0
Pl_psaB,758,639,0,1.00,0
Pl_psaB,759,640,0,1.00,0
Pl_psaB,760,641,0,1.00,0
Pl_psaB,761,642,0,0.95,0
Pl_psaB,762,643,1,1.00,-6.00
Pl_psaB,763,644,0,0.87,0
Pl_psaB,764,645,0,0.71,0
Pl_psaB,765,646,0,0.95,0
Pl_psaB,766,647,0,0.95,0
Pl_psaB,767,648,0,1.00,0
Pl_psaB,768,649,0,0.95,0
Pl_psaB,769,650,0,0.92,0
Pl_psaB,770,651,0,0.95,0
Pl_psaB,771,652,1,1.00,8.00
Pl_psaB,772,653,0,0.80,0
Pl_psaB,773,654,0,0.95,0
Pl_psaB,774,655,0,1.00,0
Pl_psaB,775,656,0,0.85,0
Pl_psaB,776,657,0,0.78,0
Pl_psaB,778,658,0,1.00,0
Pl_psaB,779,659,0,0.69,0
Pl_psaB,780,660,0,0.95,0
Pl_psaB,781,661,1,0.95,-2.00
Pl_psaB,785,665,0,1.00,0
Pl_psaB,786,666,0,0.95,0
Pl_psaB,787,667,0,1.00,0
Pl_psaB,788,668,0,0.95,0
Pl_psaB,789,669,0,1.00,0
Pl_psaB,790,670,0,0.95,0
Pl_psaB,791,671,1,1.00,1.00
Pl_psaB,792,672,0,1.00,0
Pl_psaB,793,673,0,1.00,0
Pl_psaB,794,674,0,1.00,0
Pl_psaB,795,675,0,0.95,0
Pl_psaB,796,676,0,0.95,0
Pl_psaB,797,677,0,1.00,0
Pl_psaB,798,678,0,1.00,0
Pl_psaB,799,679,0,0.60,0
Pl_psaB,800,680,0,1.00,0
Pl_psaB,801,681,0,0.95,0
Pl_psaB,802,682,0,0.58,0
Pl_psaB,803,683,0,0.84,0
Pl_psaB,804,684,0,1.00,0
Pl_psaB,805,685,0,0.85,0
Pl_psaB,806,686,0,0.87,0
Pl_psaB,807,687,1,0.70,0.53
Pl_psaB,808,688,0,1.00,0
Pl_psaB,809,689,0,0.89,0
Pl_psaB,810,690,0,0.95,0
Pl_psaB,811,691,0,0.85,0
Pl_psaB,812,692,0,1.00,0
Pl_psaB,813,693,0,0.87,0
Pl_psaB,814,694,0,0.90,0
Pl_psaB,815,695,0,0.95,0
Pl_psaB,816,696,0,0.95,0
Pl_psaB,817,697,0,1.00,0
Pl_psaB,818,698,1,0.51,2.10
Pl_psbA,153,1,0,0.90,0
Pl_psbA,154,2,0,0.79,0
Pl_psbA,155,3,0,0.77,0
Pl_psbA,156,4,0,0.79,0
Pl_psbA,157,5,0,0.90,0
Pl_psbA,158,6,0,0.85,0
Pl_psbA,159,7,1,0.92,0.07
Pl_psbA,160,8,1,0.85,-1.03
Pl_psbA,161,9,1,0.66,-4.66
Pl_psbA,162,10,1,0.64,1.21
Pl_psbA,163,11,1,0.47,-1.41
Pl_psbA,164,12,0,0.77,0
Pl_psbA,165,13,0,0.65,0
Pl_psbA,167,15,0,1.00,0
Pl_psbA,168,16,0,0.70,0
Pl_psbA,169,17,0,0.77,0
Pl_psbA,257,18,0,1.00,0
Pl_psbA,258,19,0,0.84,0
Pl_psbA,259,20,0,0.46,0
Pl_psbA,260,21,0,0.90,0
Pl_psbA,261,22,1,0.87,-0.72
Pl_psbA,262,23,0,1.00,0
Pl_psbA,263,24,0,1.00,0
Pl_psbA,264,25,0,0.95,0
Pl_psbA,265,26,0,0.84,0
Pl_psbA,266,27,0,1.00,0
Pl_psbA,267,28,0,1.00,0
Pl_psbA,268,29,0,1.00,0
Pl_psbA,269,30,0,1.00,0
Pl_psbA,270,31,0,1.00,0
Pl_psbA,271,32,0,1.00,0
Pl_psbA,272,33,0,1.00,0
Pl_psbA,273,34,0,1.00,0
Pl_psbA,274,35,0,1.00,0
Pl_psbA,275,36,0,0.74,0
Pl_psbA,276,37,0,0.90,0
Pl_psbA,277,38,0,0.95,0
Pl_psbA,278,39,0,0.80,0
Pl_psbA,279,40,1,1.00,10.00
Pl_psbA,280,41,0,0.81,0
Pl_psbA,281,42,0,1.00,0
Pl_psbA,282,43,0,0.95,0
Pl_psbA,283,44,0,0.90,0
Pl_psbA,284,45,0,1.00,0
Pl_psbA,285,46,0,0.79,0
Pl_psbA,286,47,1,0.75,2.17
Pl_psbA,287,48,0,0.64,0
Pl_psbA,288,49,0,0.77,0
Pl_psbA,289,50,0,0.95,0
Pl_psbA,290,51,0,0.87,0
Pl_psbA,291,52,0,0.95,0
Pl_psbA,292,53,0,1.00,0
Pl_psbA,293,54,0,0.76,0
Pl_psbA,294,55,0,0.95,0
Pl_psbA,295,56,0,1.00,0
Pl_psbA,296,57,0,1.00,0
Pl_psbA,297,58,1,0.95,7.66
Pl_psbA,298,59,0,1.00,0
Pl_psbA,299,60,0,1.00,0
Pl_psbA,300,61,0,1.00,0
Pl_psbA,301,62,0,1.00,0
Pl_psbA,302,63,0,1.00,0
Pl_psbA,303,64,0,1.00,0
Pl_psbA,304,65,0,1.00,0
Pl_psbA,305,66,0,1.00,0
Pl_psbA,306,67,0,1.00,0
Pl_psbA,307,68,0,1.00,0
Pl_psbA,308,69,0,0.83,0
Pl_psbA,309,70,0,1.00,0
Pl_psbA,310,71,0,1.00,0
Pl_psbA,311,72,0,1.00,0
Pl_psbA,312,73,0,0.76,0
Pl_psbA,313,74,0,1.00,0
Pl_psbA,314,75,0,1.00,0
Pl_psbA,315,76,0,1.00,0
Pl_psbA,316,77,0,1.00,0
Pl_psbA,317,78,0,1.00,0
Pl_psbA,318,79,0,1.00,0
Pl_psbA,319,80,0,0.82,0
Pl_psbA,320,81,0,1.00,0
Pl_psbA,321,82,0,1.00,0
Pl_psbA,322,83,0,0.85,0
Pl_psbA,323,84,0,0.82,0
Pl_psbA,324,85,1,1.00,10.00
Pl_psbA,325,86,0,0.83,0
Pl_psbA,326,87,0,1.00,0
Pl_psbA,327,88,0,0.78,0
Pl_psbA,328,89,0,0.92,0
Pl_psbA,329,90,0,1.00,0
Pl_psbA,330,91,0,1.00,0
Pl_psbA,331,92,0,0.58,0
Pl_psbA,332,93,0,1.00,0
Pl_psbA,333,94,0,0.95,0
Pl_psbA,334,95,0,1.00,0
Pl_psbA,335,96,1,1.00,8.00
Pl_psbA,336,97,0,0.87,0
Pl_psbA,337,98,0,1.00,0
Pl_psbA,338,99,0,1.00,0
Pl_psbA,339,100,0,0.95,0
Pl_psbA,340,101,0,0.92,0
Pl_psbA,341,102,1,0.95,2.97
Pl_psbA,342,103,1,0.65,2.97
Pl_psbA,343,104,0,0.89,0
Pl_psbA,344,105,0,1.00,0
Pl_psbA,345,106,0,1.00,0
Pl_psbA,346,107,0,1.00,0
Pl_psbA,347,108,0,1.00,0
Pl_psbA,348,109,0,1.00,0
Pl_psbA,349,110,0,1.00,0
Pl_psbA,350,111,0,1.00,0
Pl_psbA,351,112,0,0.84,0
